cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,stars,year,month,weekday,hour,comment_len,anger,disgust,fear,sadness,joy,total_emotion_words,coverage,valence,label,dominant_emotion,unique_total_emotion_words,unique_coverage,polarity,unique_count_anger,unique_count_disgust,unique_count_fear,unique_count_sadness,unique_count_joy
Alona_,2018-01-06 10:37:00,sml-str20,难吃 服务 不好 一顿 不 愉快 的 甜点 朋友 来 广州 顺带 在 沙面 游览 后 骑车 前往 上下 九 在 步行街 上 的 这间 南信 简直 了 店 内 环境 差 服务 不周到 还 送错 买单 又 不肯 手机 支付 态度 恶略 建议 大家 往前面 有个 风屏 那家 吃 更好 然后 点 了 双皮奶 味道 很 一般 完全 没有 期待 的 口感 总体 感觉不好,好,差,差,518986,2.0,2018,1,5,10,195,0.25,0.0,0.0,0.0,0.75,4,1,0.5,positive,joy,4,1,positive,1,0,0,0,3
小羊肖恩说,2018-01-04 10:12:00,sml-str20,在 上下 九 可谓 慕名 前来 这家 评分 很 高 的 老字号 可能 是 心理 希望 过高跌 的 也 越重 过去 的 时候 很 热闹 服务员 态度 很 差要 去 的 朋友 记得 带 现金 店内 只 支持 现金支付 菜品 偏贵 两个 人点 了 一个 牛河 一个 面 一个 招牌 双皮奶 一个 姜撞奶 味道 非常 一般 感觉 对不起 这个 价格 不会 回访,好,好,一般,518986,2.0,2018,1,3,10,191,0.0,0.0,0.0,0.25,0.75,4,1,0.5,positive,joy,4,1,positive,0,0,0,1,3
fayetta,2017-12-22 21:18:00,sml-str10,服务 人 很多 去 二层 看 完 之后 去 点餐 等 上 一个 结完 账 要点 餐 后面 的 人 就 说 了 要 什么 结果 给 后面 人先点 我 说 总得 排队 吧 她 说 我 不 出声 阿姨 我们 外地 慕名 过来 您 就 这 态度 我 对 你 的 菜品 没有 这么 熟 我 得 看 菜单 念 吧 然后 我 前面 点 的 后面 点 的 不管 主食 还是 甜品 都 上 了 都 吃 完 了 只有 我们 的 没上 故意 么 值得 怀疑 环境 桌子 压着 两种 菜单 粉色 甜品 绿色 是 主食 不 方便 看 抛开 态度 味道 还 可以,好,一般,差,518986,1.0,2017,12,4,21,258,0.0,0.0,0.0,0.0,1.0,4,1,1.0,positive,joy,4,1,positive,0,0,0,0,4
落葉凋謝,2017-11-27 18:13:00,sml-str20,首先 点 了 姜汁 撞奶 个人 觉得 不错 姜味 蛮 浓 的 点 了 莲子 百合 绿豆沙 自我感觉 一般 吧 自己 在家 也 可以 做 糖 不 甩 就是 汤圆 伴糖 很甜 啊 纯粹 是 好奇 点 了 一个 然后 点 了 椰汁 紫米 红豆 个人感觉 就是 太甜 了 完全 冲 攻略 去 了 感觉 一般 跟 我 在 南京 甜品店 吃 的 还要 难吃,一般,好,一般,518986,2.0,2017,11,0,18,187,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
丁丁丁丁丁1988,2017-11-24 18:18:00,sml-str20,网红店 两层楼 生意 超好 的 样子 不 喜欢 牛奶 味 于是 只点 了 个 杨枝 甘露 踩 雷 了 我 怕 不是 吃 到 了 假 的 杨枝 甘露 怎么 会 有 菠萝 而 没西柚 味道 很 一般 吃 起来 总 觉得 有股 说不出来 的 香精 味 还 没有 随手 点 的 酒店 附近 的 一个 甜品店 外卖 的 杨枝 甘露 好吃,一般,一般,一般,518986,2.0,2017,11,4,18,176,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
飞天猪903,2017-11-20 20:58:00,sml-str20,好 难吃 咯 超级 甜 吃 了 半碗 实在 太腻 了 而且 很贵元 一碗 的 凤凰 奶人 超级 多 需要 排队,一般,一般,一般,518986,2.0,2017,11,0,20,50,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
cc3818,2017-11-09 22:17:00,sml-str10,广州 第六站 南信 又 一家 老字号 又 是 一个 重重的 差评 国庆 期间 上下 九 步行街 上 的 这家 店铺 人山人海 选择 外卖 带走 的 人 都 在 门口 排坐 着 成 一条 长龙 赶快 直接 上 二楼 就 坐 服务态度 与 速度 惊人 的 慢 服务员 看似 很忙 但 不 知道 在 忙 什么 八点半 到 店铺 下单 成功 半小时 后 上 了 第一个 双皮奶 后面 三个 是 上 的 吃 个 甜品 干瞪眼 等 半小时 拼桌 口味 除了 双皮奶 口味 还 在线 之外 芝麻糊 一点 都 不 浓郁 冲 出来 的 感觉 杨枝 甘露 中西 柚 都 没有 居然 有 菠萝 真 怀疑 吃 的 是 假 杨枝 甘露 哟 椰汁 香芋 仙草 捞剧 甜 这 不 知道 是 点错 了 还是 怎么 回事儿 就 双皮奶 能 吃 的 别的 都 是 地雷 啊,一般,一般,一般,518986,1.0,2017,11,3,22,333,0.0,0.0,0.2,0.2,0.6,5,1,0.19999999999999996,positive,joy,5,1,positive,0,0,1,1,3
小草蛋卷,2017-10-22 19:25:00,sml-str10,网上 说 的 网红 餐厅 所以 带 女朋友 过去 试一下 果然 出名 的 东西 不 值得 去 吃 服务 不是 一般 的 差 一个 双皮奶 等 了 我 一个多 小时 看到 比 我们 迟来 的 人 上 了 双皮奶 都 没到 给 到 我们 碟子 没有 洗 干净 味道 上 还 算 可以 接受 就是 服务 真的 不是 一般 的 差 这些 网红店 去 一次 就 好 了 不会 去 第二次,好,一般,差,518986,1.0,2017,10,6,19,191,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
qq060,2017-10-08 14:28:00,sml-str20,这家 店 的 双皮奶 很 有名 有名 在 年份 长而 不是 味道 好 抱 着 试试看 我排 了 半个 小时 的 队 可是 吃 下来 觉得 并 不是 很 好吃 太甜 太腻 了 而且 轮到 我 的 时候 已经 没有 冷 的 只有 热 的 想着 因为 排队 那么 长时间 所以 要 了 一份 原味 的 一份 红豆 的 可是 都 是 很 腻 吃 到 后面 就 甜夠 住 了 相反 倒 是 没什么 人点 的 肠粉 我 倒 是 觉得 不错 清清爽爽 虾仁 也 比较 新鲜 而 这个 双皮奶 的 味道 和 香港 的 比较 差 很 远 有 可能 是 奶 不是 很 好 的 缘故 杨枝 甘露 也 太甜 因为 这个 是 芒果 酱 而 不是 新鲜 的 芒果 所以 无法 中 和 这种 奶味 觉得 还是 比较 失望,好,好,差,518986,2.0,2017,10,6,14,304,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
Winnifer等于为你疯,2017-10-08 01:02:00,sml-str20,太甜 了 但是 奶味 挺 重是 真材实料 人 非常 多 应该 说 旅客 很多 等 个 外带 等 了 分钟 店员 态度 一般 估计 太忙 了 所谓 老字号 言过其实 还 不如 百花,一般,一般,一般,518986,2.0,2017,10,6,1,71,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
yalibian,2017-10-07 20:24:00,sml-str20,一定 要 讲 真话 不 好吃 不 好吃 杨枝 甘露 很酸能 吃 出 罐头 味 双皮奶 味道 不 纯 顺德 的 和 能 甩 它 几条 马路 南信 根本 不 值得 排队 吃 了 这家 的 甜品 广州 的 我 也 没 兴趣 尝试 比较 了,一般,一般,一般,518986,2.0,2017,10,5,20,85,0.0,0.0,0.0,0.0,1.0,5,1,1.0,positive,joy,5,1,positive,0,0,0,0,5
吃鲸天下美食,2017-10-06 11:52:00,sml-str10,进店 以后 没有 服务员 招待 等 了 十分钟 才 知道 要 自己 拿 号码牌 去点 单竟 被 告知 没有 冷 的 双皮奶 店里 信号 很差 还 只能 用 现金 接着 又 是 接近 分钟 的 等 菜 期间 有三急 竟 被 告知 没有 厕所 服务态度 极差 步行街 上 带来 的 食物残渣 竟然 不能 丢店 内 垃圾桶 最后 评价 一下 食品 双皮奶 太甜 真的 不 好吃 不 知道 何来 这么 多 食客,一般,差,差,518986,1.0,2017,10,4,11,210,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
原装可乐,2017-10-05 10:19:00,sml-str20,今天 逛 完街 终于 去 吃 了 据说 很 有名 的 南信 去 的 时候 很 高兴 因为 是 中秋节 嘛 结果 先 排队 付款 排 了 多分钟 并 被 告知 只收 现金 不能 刷卡 也 不能 用 其它 线上 支付 服务 方面 也 只能 呵呵 了 估计 南信家 味道 已经 天上 有 地下 无 了 服务员 完全 不理 人 个个 都 是 大爷 坐等 了 个 多分钟 后 去 求 他们 快 一点 被 不耐烦 地 告知 再 等 多一点点 啦 又 等 了 多分钟 实在 等 不住 了 去 求 他们 干脆 打包 吧 被 告知 不行 再 等 多一点点 难道 我点 了 什么 大餐 我 不 明明 就 只点 了 芝麻糊 双皮奶 杨枝 甘露 而已 而已 需要 精心制作 分钟 我 不禁 受宠若惊 了 还是 恭送 南信 明年 直接 入住 中南海 吧 最后 说 说 甜品 味道 公正 来说 双皮奶 味道 浓郁 还是 不错 的 芝麻糊 味道 正常 而 杨枝 甘露 就 太差 了 大家 有没有 吃 过用 菠萝 混淆 芒果 出场 的 杨枝 甘露 反正 我 没吃过 南信家 给 我 的 杨枝 甘露 却是 这样 的 算是 开 了 眼 了 菠萝 没熟 又 酸 也 不 浓郁 还 不如 上午 去 吃 的 开记 甜品 对比 下 以前 去 香港 吃 的 澳牛 南信 整体 味道 也 就 可 人家 澳牛点 了 餐 分钟 内 全部 端 上桌 东西 正点 服务 高效 我 不仅 怀疑 中国 人 难道 真的 是 钱 多 人 傻任 怼 么 味道 正 的 双皮奶 广州 到处 都 有 南信 我 是 绝不会 再 去 的 了 免得 花钱 自找 受气 再次 恭送 南信 进驻 中南海 因为 最后 甜品 上 得 太晚 了 吃 得 仓促 无比 几乎 是 各样 挖 了 几勺 就 速度 离开 了 所有 完全 没 时间 照相 了 小 票单 是 刚 开始 坐下 的 时候 照 的 因为 准备 去 写 游记,好,差,差,518986,2.0,2017,10,3,10,660,0.1,0.2,0.0,0.1,0.6,10,1,0.19999999999999996,positive,joy,10,1,positive,1,2,0,1,6
melody_冰冰,2017-10-01 00:44:00,sml-str20,位于 上下 九 步行街 内 每次 逛街 经过 都 会 去 南信 吃 个 甜品 或酸 汤 牛 三星 南信 已经 是 老铺 了 所以 装修 设计 就 不予置评 了 服务态度 还 可以 一 坐下 就 会 递 上 开水 而且 还会 帮 顾客 找 座位 但 上 餐饮 的 员工 请 稍微 注意 一下 形象 卫生 就 更好 了,好,一般,一般,518986,2.0,2017,10,6,0,171,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
Nakaji虾饺,2017-09-01 23:26:00,sml-str20,我 只是 想 吃 个 双皮奶 而已 真的 很 失策 午饭 后 下午 两点 多 的 样子 我 以为 大家 都 跟 我 一样 单纯 地来 这里 吃 吃 甜水 可网 红店 毕竟 是 网红店 妹 想到 啊 妹 想到 为了 这碗 双皮奶 竟然 等 了 一个多 小时 期间 催单 无数次 也 只 回塞 我 一句 我们 家 甜品 至少 要 等 四十分钟 哦 白眼 飞天 我 以为 千呼万唤 始 出来 会 是 怎么样 不得了 的 双皮奶 可 毕竟 也 才 块 不会 上天 的 至少 香港 某 牛奶 公司 已经 好吃 几十倍 了 吧 味道 怎么 说 呢 可能 还是 比 一般 奶茶 店 的 那种 果冻 型 乱七八糟 的 好吃 一 丢 丢 但 很 明显 的 甜 炼奶 或者 植物 奶油味 道 而 不是 纯粹 的 奶味 中学 时 吃 的 阿坤 双皮奶 都 比 这个 好吃 啊 坟 蛋 不过 在 等待 的 期间 看到 同桌 的 客人 吃 的 其他 小吃 倒 是 提起 了 我 的 兴趣 如果 人 不是 那么 多 或许 可以 列入 清单 不过 傲慢 的 服务态度 以及 这龟速 的 效率 我 想 还是 算了 毕竟 广州 好吃 的 那么 多 也 不差 这 一家 了 吧,一般,很好,差,518986,2.0,2017,9,4,23,431,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,9,1,0.5555555555555556,positive,joy,9,1,positive,0,2,0,0,7
山丘之王YX,2017-08-28 21:26:00,sml-str20,艾希 吧 很少 说 吃 东西 吃不完 的 真是 又 甜 又 腻 广州 这 奶皮 真心 没有 我们 北方 的 好吃,一般,一般,差,518986,2.0,2017,8,0,21,39,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
天下无花犬,2017-08-19 22:03:00,sml-str10,点 单慢 上 甜品 慢 所有 服务员 都 是 僵尸 脸 看上去 欠 她 多 还 你 少 似的 体验 暴差 总有一天 这 招牌 要 毁掉 的,一般,差,差,518986,1.0,2017,8,5,22,51,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
Qzone_1052835557,2017-08-12 15:28:00,sml-str10,一个 双皮奶 要换 冷 的 不让 换 等 了 我 四十多分钟 要 退 不让 退 后来 直接 拿来 一个 冷 的 非常 不 满意,差,差,差,518986,1.0,2017,8,5,15,44,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
dpuser_15239562709,2017-08-05 19:45:00,sml-str10,甜品 没有 想象 中 那么 好吃 环境 味道 都 一般 不 推荐 游客 前往,一般,一般,非常好,518986,1.0,2017,8,5,19,29,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
Sivan,2017-10-22 21:24:00,sml-str20,广州 食记丽 的 面家 吃 完 准备 去 皇上 皇买 腊味 正好 路过 南信 牛奶 甜品 专家 也 想 品尝 一下 广州 的 甜品 结果 踩 雷 了 店里 人哈多 基本 都 坐满 了 挑 了 一张 靠近 店门口 的 桌子 环境 只能 呵呵 过于 吵闹 但 好 在 还 算 干净 可 供选择 的 甜品 主食 有 很多 点 了 几样 招牌 的 双皮奶 广东 人 很 喜欢 吃 甜 的 吗 尽管 要 了 冰 的 双皮奶 尽管 心里 早有 准备 但是 还是 甜 吃 半碗 就够 了 食 多嫌 腻 但 口感 比较 顺滑 甜度 降低 会 是 一道 不错 的 甜品 薄撑 为什么 吃 上去 像 油炸 糯米 团 不是 以前 吃 到 的 那种 香脆 的 口感 是 糯米粉 放多 了 吧 表示 爱 不 起来 杨枝 甘露 本来 以为 在 广州 能 吃 到 一碗 好吃 的 杨枝 甘露 但是 还是 失败 了 芒果 品质 不行 太酸 甜味 几乎 可以 忽略不计 芒果 的 酸味 传递 到 了 西米露 里 只能 说 吃 得 十分 艰难 姜撞奶 吃 了 一勺 姜味 太重 已经 有点 辛辣 吃 不惯 但 老 广州 似乎 都 很 爱 这 一口 发现 广州 的 传统 甜品 对于 自己 是 个 雷区 以后 还是 少 吃 为 宜,一般,一般,一般,518986,2.0,2017,10,6,21,463,0.0,0.0625,0.0,0.125,0.8125,16,1,0.625,positive,joy,16,1,positive,0,1,0,2,13
油炸tardis,2017-07-11 10:28:00,sml-str20,天 哪 广东 这么 嗜甜 的 吗 双皮奶 和 温州 的 有点 不同 有点 类似 糊 温州 的 那种 更 偏向 于 冻 一点 味道 超级 超级 甜甜 到 吃不下 吃 了 赶紧 去 买杯 无糖 乌龙茶 中 和 下 甜度 过高盖 过 了 本来 奶该 有 的 奶味 不 嗜 甜慎点 人少 的 时候 服务 还好 的 店里 基本 没 信号,一般,好,好,518986,2.0,2017,7,1,10,180,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
dpuser_8778500516,2017-07-04 18:56:00,sml-str10,服务员 拽 到 飞起 上菜 极其 慢 询问 服务员 看也不看 一眼 就要 你 等等 了 半个 钟 服务员 才 发现 单没下 成功,一般,一般,差,518986,1.0,2017,7,1,18,48,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
_太陽_,2017-07-03 15:33:00,sml-str20,广州 的 某些 菜 的 味道 真是 极为 重 口味 就 比如说 网友 推荐 的 酸辣 牛 三星 太重 口 了 说不出 啥 味 反正 吃不来 块 一碗 还 很大 碗 双皮奶 最 好吃 一人 一碗 会腻 鲜芋 西米露 味道 可以 芋子 难吃 这种 甜品店 在 厦门 是 开 不 下去 的 还要 排队 完全 不 知道 这家 亮点 在 哪里,一般,一般,一般,518986,2.0,2017,7,0,15,185,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
草莓香蕉圆舞曲,2017-06-29 16:35:00,sml-str20,兴冲冲 的 去 吃 的 店面 是 楼上楼下 但是 很 局促 店员 态度 超级 差 后妈 脸 一个个 还要 拼桌 四个 人 还 怎么 拼 啦 叠起来 坐 啊 杨枝 甘露 这里 很 奇怪 杨枝 甘露 放 菠萝 的 一 刚好 甜像 罐头 的 那种 不 喜欢 椰汁 红豆 西米露 伴 雪糕 居然 是 杯子 装 的 而且 又 是 死 甜 后 死 又 腻 而且 这个 椰汁 是 粉冲 的 那 一股 椰子 粉味 双皮奶 本来 想 这个 不会 出错 没想到 怎么 会 这么 干 的 啦 昏过去 哦 干 的 来,一般,一般,一般,518986,2.0,2017,6,3,16,241,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,6,1,0.3333333333333333,positive,joy,6,1,positive,0,0,0,2,4
aieho,2017-06-18 22:41:00,sml-str10,親戚 過來 了 去 了 老字號 吃 甜品 叫 了 紅豆冰 一開始 以 為 是 紅豆冰 上面 有 雪糕 的 那種 表姐 叫 水果 撈 雪糕 和 雙皮奶 由 一開 始點 單吐槽 自己 去櫃 檯 買櫃 檯 收錢 大姐 一副 臭臉 好像 我 欠 他 錢 一樣 紅豆 冰就問 我 是 什麼 紅豆冰 你 自己 不是 寫著 鮮奶 紅豆冰 嗎 他 說 你 要 連鮮奶 兩個 字 一起 說 我 才 知道 啊 我 一臉 懵 逼 難道 你 賣 清水 紅豆 冰然 後 我 表姐 要 水果 撈 雪糕 她 又問 全名是 什麼 全名是 繽紛 水果 仙草 撈 雪糕 我 簡直暈 了 少 了 繽 紛二字 都 不行 然後上 來 的 時候 紅豆冰 是 暖 的 上面 浮著 幾個 冰 等 冰融 了 就 變凍 了 表姐 要 的 雙皮奶 表面 裂 了 看上去 放 了 很 久 最後萬眾 期待 繽紛 水果 仙草 伴 雪糕 雪糕 很 重 香精 味 我 也 是 醉 了 老字號 人 多 商業區 出品 也 不 至於 這樣 吧 然後紅豆 冰紅豆 加冰 加奶 等 了 分鐘 塊 錢 的 價格 做出 塊 錢 的 口號 罐頭 紅豆 的 味道 最 後 草草 吃 了 兩口 就 走 了 附近 有 順記 和 仁信 雙皮奶,一般,一般,差,518986,1.0,2017,6,6,22,453,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
MuscleWolf,2017-05-20 01:10:00,sml-str20,毕业 旅行 第一篇 广州 这次 没有 去 顺记 吃 双皮奶 而是 来 了 点评 评分 更好 的 南信 中午 过去 的 时候 人 不少 还要 排队 点 了 一个 双皮奶 等 了 大半天 才 上来 而且 这个 奶皮 简直 等于 没有 吃 起来 就是 齁 甜 还 没有 之前 在 广州 朋友家 做 的 好吃 同桌 的 人 说 一份 双皮奶 在 香港 才 来 块 这个 价格 做成 这样 真是 吃 老字号 的 底 了,一般,一般,一般,518986,2.0,2017,5,5,1,215,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
hidoris77,2017-05-10 17:39:00,sml-str20,没点 双皮奶 之类 的 甜品 点 了 一堆 主食 所以 可能 评价 的 比较 片面 艇 仔粥 还 挺 好喝 的 量 很 足 虽然 没喝 过 别家 的 无法 对比 肠粉 一般 水平 无功 无过 那个 牛 三星 可能 真的 是 吃不来 味道 超级 奇怪 一点儿 都 不 觉得 好吃 作为 一个 爱 吃 一切 动物 内脏 的 人 居然 觉得 这个 不 好吃 我 也 是 很 纳闷 薄撑 超级 甜 口感 倒 是 还好 本身 自己 挺 爱 吃 糯米 食 的 但是 太甜 太腻 了 没有 驴打滚 好吃,一般,一般,一般,518986,2.0,2017,5,2,17,235,0.0,0.1,0.0,0.0,0.9,10,1,0.8,positive,joy,10,1,positive,0,1,0,0,9
流光92,2017-05-07 14:04:00,sml-str20,冲着 名气 去 的 点 了 他家 的 牛 三星 为什么 汤 是 甜 的 甜 的 我 完全 是 不 下去 牛 三星 里加 了 醋 和 辣 结果 就 冒 白泡 吓 得 我 牛 三星 是 挺 嫩 的 姜撞奶 姜味 很 重 双皮奶 吃 起来 挺 甜 的 龟苓膏 不错 吃 起来 凉凉的 加 了 桂花 蜜甜 甜 苦苦 的 不错 吃 起来 很 清爽,一般,一般,一般,518986,2.0,2017,5,6,14,180,0.0,0.0,0.0,0.0,1.0,9,1,1.0,positive,joy,9,1,positive,0,0,0,0,9
gdanson,2017-05-04 14:47:00,sml-str10,作为 多年 无来 吃 双皮奶 的 广州 人 失望 而 回 未试过 吃 双皮奶 有如 吃 芝士 蛋糕 的 口感 姜撞奶 超级 甜 双皮奶 和 姜撞奶 远不如 黄埔 古港 的 奶婆 差评 必须 的 众多 老字号 倒闭 的 主因 就是 故步自封 不思进取 希望 南信 老字号 改进 且 行且 珍惜,差,一般,差,518986,1.0,2017,5,3,14,174,0.0,0.0,0.0,0.4,0.6,5,1,0.19999999999999996,positive,joy,5,1,positive,0,0,0,2,3
